category,macro_state_1,macro_state_2,innovation_success,year,outcome,Feature1,Feature2,predicted_outcome
1,3.22221442863344,2.650613083856652,6,2,283.79308210167534,-273.3278541439586,219.36681878562308,338.90996464166454
1,1.4800254347267194,2.4633084725797447,8,2,288.2177879022452,-192.3919704146294,215.4656715046918,415.94470109006244
3,3.4690595142961675,1.6612873791121108,8,2,413.4479658846194,-272.0666542325132,178.81199653168994,382.75434229917676
2,4.020394349215787,5.2745404767996975,7,2,196.3874047945914,-257.84106242354676,88.55696088363561,265.1558984600889
3,3.5700300937544074,6.769974884838197,7,2,-4.586937966357603,-270.64030363183826,-140.87626646773447,64.4924299004273
3,2.5032075304165695,6.761614697854493,8,2,22.897876654324754,-258.9977333828298,-139.281052844084,77.73021377308625
3,4.171996727462254,2.6105269965272515,9,2,486.6391453813724,-251.16665573819705,218.68028732451222,443.5226315863152
2,4.387446723373028,0.9478541400348539,8,2,413.7757074104961,-239.63112438545784,119.02381509986967,313.83269071441185
2,3.317788965362979,3.102094962457833,9,2,373.69893131948027,-273.2143509720501,221.5191835575726,382.74483258552254
2,3.1490384224009214,5.034347830880167,7,2,177.42884374652348,-273.0946224665063,114.92651088389198,276.27188841738575
1,2.380292950132166,6.124399954059248,8,2,44.73588976452594,-253.86515852011422,-28.03636190905479,110.96947957083101
2,2.5933232420311745,2.7060036560298495,8,2,333.9901202664807,-262.2630257035409,220.18249676821654,392.35947106467563
1,4.07217526317175,1.8315841143884015,7,2,383.44475571873573,-255.6953717874856,189.29964714017095,326.4752753526854
1,4.849386684269254,8.415757055795542,9,2,-365.69479406700896,-206.78585072519104,-523.355245034383,-337.27009575957396
2,2.585022685384618,8.57925931736958,8,2,-327.09286217998226,-261.97986564524086,-568.7907057605041,-396.330571405745
2,2.828701328623465,2.7995628376658654,8,2,355.37418383688254,-268.8055980597354,221.2098713370439,386.8442732773085
2,2.3527618033506053,5.601128456006358,9,2,152.84467834266954,-252.6081536575171,48.04858630243734,229.88043264492026
1,2.569187259451118,4.398264621454741,9,2,222.06487333190333,-261.42975708649396,170.74504534661833,302.1862882601244
3,1.7419963836001766,1.4196720316863154,8,2,373.9246893842198,-214.6152500783502,161.42996205142825,422.82371197307805
2,3.429163993448813,9.405862283227775,9,2,-577.6560463241522,-272.4845376489654,-819.0714470834139,-657.1159847323792
2,1.7318863620488711,0.09782935793835268,7,2,310.3819952047303,-213.82361931777814,14.375373584611847,234.99175426683374
2,2.4517564385527546,1.875763703136386,4,2,283.58509387139276,-256.94460024656064,191.78219377643148,369.27759352987084
1,2.9388713702495113,3.455649216780119,9,2,300.45540977289295,-270.88094580508533,216.04862615618913,338.03868035110384
1,1.6859591680807349,8.564612551825745,8,2,-190.55879254747376,-210.1607256028188,-564.6657161621304,-381.9554417649491
3,2.226135663728642,7.8865366040912175,9,2,-70.36969422217491,-246.32064878974236,-385.5079669996892,-155.8196157894315
2,1.8746424690155419,5.798840645662187,9,2,156.82862743677367,-224.51073264483853,20.919081403761083,230.84834875892258
1,4.0996107373069535,6.95020955319429,7,2,-95.93308375772469,-254.5021604357774,-176.12159673164774,-37.752757167425116
3,4.424675388873034,3.4091159745303115,9,2,498.44246882232295,-237.39396952434203,217.12783510476635,455.74286558042434
2,2.210689767803497,9.40541546218728,7,2,-417.56449272435464,-245.49680639439458,-818.9268764981528,-629.9836828925473
1,5.7633146723855955,0.26787288560364386,8,2,346.30278370800534,-109.20367323684138,38.2169113102009,321.88423807335954
2,2.065963217444353,1.0092867658942395,8,2,354.75169915685456,-237.17651010489504,125.17913026013412,322.44262015523907
2,2.57673898906384,9.255538322639573,9,2,-416.3146918802299,-261.6937192012931,-771.0000353113619,-598.253754512655
1,3.492913577545494,9.450516263159479,8,2,-651.9803628305174,-271.7773723719864,-833.5700405589685,-712.4764129309549
1,3.5872903962039655,4.905710037215912,9,2,235.11272646119534,-270.34357256056705,127.85612678013979,250.38355421957277
1,2.680979338649071,5.764607854070216,9,2,73.52201491892853,-265.0352116088611,25.757112431360042,153.59290082249896
2,4.094243293842865,9.02537855062565,9,2,-503.60607853681387,-254.73866967055164,-699.6000473920947,-519.8987170626463
2,4.1987135194650484,8.534343539354857,3,2,-528.0251941907477,-249.866919523562,-556.1751929606748,-371.60211248423684
3,2.9923250604782132,8.619518798543504,9,2,-306.1727443569219,-271.66114157058587,-580.1846179449451,-375.83675951553096
2,2.8498972001182663,3.717856018640834,7,2,274.20401143169465,-269.25377062786436,207.9321156486742,373.1183450208099
1,2.3894573186227483,8.305478380158542,9,2,-248.65374734168822,-254.27486283326195,-493.4691250289791,-354.872987862241
2,1.9597525763212416,0.6931060113419107,8,2,350.0249600148863,-230.3795263462854,91.47390871805987,295.53438237177454
3,2.199538495181878,4.869644746373675,7,2,217.13545073944897,-244.89433845873438,131.33176778315988,362.44642932442554
3,3.5445315584070434,2.3740693892834597,7,2,420.2696163815386,-271.05039685203724,212.9865440751522,417.945147223115
1,3.0007033236025213,0.35797784970672764,10,2,349.4859489302463,-271.769998157829,50.26103803577305,171.36203987794408
1,2.755794668500546,6.172108582919305,9,2,49.41896490774904,-267.0861716688722,-35.65820279331001,90.12662553781779
3,2.4289757805471037,0.7617989296243399,7,2,376.6273150014217,-255.9917077105631,99.22408433488344,319.24137662432037
3,2.4505983148451,1.2015923641919313,8,2,402.26321765322524,-256.8968062727421,143.22059879156652,362.3327925188245
3,2.954851824839427,0.8174509095386362,8,2,402.7300837752758,-271.1297171559432,105.32895068033218,310.208233524389
1,2.8758857398858715,9.750475525807055,10,2,-600.9199612052798,-269.77149033697947,-933.5620391750224,-810.4625295120019
3,2.9989597875991847,0.3923868994255453,8,2,399.3859339101081,-271.747644746786,54.75269846641308,259.0140537196271
3,2.555379372226264,2.6975645489002376,8,2,391.42982989800043,-260.9394720109714,220.06818507209297,435.13771306112164
1,2.329187590154799,6.519984794232339,7,2,-29.00936614546991,-251.50057908249295,-94.69418338223511,46.676237535271966
2,3.0084244706948002,8.233832132365507,9,2,-281.1060757251836,-271.8670943770511,-474.3803120267089,-311.80740640375996
2,3.6497969928681733,6.082035242971346,7,2,68.37631367281968,-269.139727352069,-21.364196135462976,143.93607651246808
3,2.4914078516920233,9.765017563540937,8,2,-480.78161039723574,-258.5390020375437,-938.524643029388,-721.0546450669317
2,0.6126418717263631,3.3770820881830743,8,2,311.77659237976786,-93.41517892451645,217.80749375817828,558.8323148336618
2,1.632526415806615,4.720054922674373,9,2,229.69112244102814,-205.7615931494401,145.04960734027964,373.72801419083953
2,4.074251109556735,8.21301435919741,9,2,-326.78656173152416,-255.60645476813892,-468.8821988046177,-290.0486535727566
2,3.993738016281358,6.816973929198892,8,2,-32.4207568037242,-258.8914387378989,-149.90960551421892,25.638955747882193
3,3.646757781434336,2.140670631196363,8,2,438.92938271596864,-269.20294654383264,204.60926583472434,411.4153192908917
2,3.512663878363837,4.986677401189569,8,2,217.63068916890376,-271.5155308718555,119.81499400144912,282.7394631295937
2,4.017708264933002,9.759593167457727,9,2,-742.8881868108957,-257.94857512342355,-936.6722746021123,-760.1808497255358
1,2.656839933459089,8.63023175666513,6,2,-394.4845034688229,-264.3115355268455,-583.2302418409579,-454.67077736780334
3,3.1389150467775315,1.9180339756920606,9,2,439.89089453584415,-273.0404947378289,194.0655757392695,397.0340810014406
1,2.2282391563900155,1.7978589764323705,8,2,314.1314483781102,-246.43188638867912,187.3385014375719,333.7776150488928
1,2.8246657958252244,8.283945173701614,6,2,-353.74294810215576,-268.7176296703556,-487.70487102055176,-363.55150069090735
3,4.896257908840203,1.9889450142980425,8,2,533.2506401633207,-202.83489540450898,197.6943062051044,470.8684108005954
2,2.173375456465524,4.527893931365662,9,2,243.74763599654,-243.45552292312124,161.0202348469644,352.00471192384316
1,1.8348357221842873,1.8075863407862147,9,2,328.8745106532623,-221.63693320545434,187.91002508775472,359.1440918823004
3,2.806366561999618,0.1466286203424394,7,2,357.9272687824171,-268.30813881935444,21.366199068243382,229.067060248889
2,2.600116211305949,8.754036461334433,8,2,-333.6069603210966,-262.4920987716183,-618.845825244048,-446.89792401566626
3,3.265979318108844,7.7900444217414035,8,2,-172.43237590733082,-273.3346629592323,-361.89241871277136,-159.21808167200362
1,3.7928696901583905,4.705884292889903,8,2,223.25221238128722,-265.6216936613588,146.29075230192575,273.540058640567
2,2.625470796843276,1.5957900001726288,8,2,357.64070200549236,-263.32597703400984,174.3900755171355,345.50409848312574
2,5.106778788767014,8.06417708206349,6,2,-286.287252714583,-183.68450012177914,-430.2081430328617,-179.4526431546408
3,4.230697041736983,3.593672759311924,6,2,410.28284614240937,-248.26229121733053,212.2071030323907,439.9538118150602
2,2.236473101647328,6.619491611542303,10,2,82.46243874670893,-246.86510994043434,-112.70015852600318,74.87473153356251
1,2.9209113202543384,3.166944436897041,8,2,290.0051636924877,-270.58555446068164,220.98648626328225,343.27193180260065
1,3.5284029091356395,4.322871049442034,8,2,257.9871135714422,-271.2923883004663,176.01244953472968,297.5910612342634
1,2.1710863602636374,5.354718292690595,6,2,69.01304580672948,-243.3279474086927,79.10882184960917,228.65187444091652
3,0.9353045533485882,7.6201627271152805,10,2,193.44552524437412,-134.79069501105894,-321.4532173461341,19.76508764280696
2,4.929378763971051,8.320685878845195,7,2,-353.32740564149185,-199.97432561868777,-497.55408931991997,-263.0884149386077
2,1.8929951768963171,4.435467468549907,8,2,225.41093632922866,-225.8080120445285,168.04053421464874,376.67252217012026
2,3.852424400789694,2.330401323462603,7,2,376.28612428723767,-263.84444713924375,211.62749288243944,382.2230457431957
1,3.7004293207406667,1.5364932847802315,9,2,394.5244882247901,-268.01606348264687,170.20073040387024,295.0556669212234
2,2.1841500796078632,3.4074787125338224,7,2,281.99270874265454,-244.05236324418095,217.1638239292871,407.55146068510624
1,4.959904154004615,8.017834861690197,9,2,-248.03269479547802,-197.28755222807524,-418.3939375369732,-222.81048976504843
2,3.0645891602160584,2.7398182531148976,8,2,343.3867106123022,-272.4803634526065,220.60460851850345,382.564245065897
1,3.137768294055448,0.47519966147041015,7,2,317.2366303349863,-273.03402821713127,65.3187763427434,185.15574812561215
2,1.4617439408991053,5.642760870141527,7,2,138.31335609370257,-190.70830646117537,42.4992780992967,286.23097163812133
3,0.8880107401475712,0.33613626841684563,8,2,359.50182189248534,-129.06376652326833,47.37900977583813,394.32424325256983
3,2.757425410417344,8.849251407872925,8,2,-334.2527800706688,-267.1276443213393,-646.7611487347065,-437.87979305604574
1,4.297262458386595,6.780604795384512,9,2,-23.708330584837842,-244.75260632387432,-142.90964304527176,5.208750630853942
1,1.1381732588162559,2.568453570134428,10,2,331.9034179055667,-158.04088653415897,217.87281003735137,452.70292350319244
2,3.1453537980583883,4.690915041293078,10,2,266.9226179272647,-273.0755365483598,147.5908780608239,308.9553415124641
2,3.0816042481400543,7.392168297482733,8,2,-132.15071211905806,-272.63387248499185,-269.4614047931757,-107.65527727816752
3,4.241027333774849,9.156838335571878,10,2,-481.66348980236717,-247.73268344097744,-740.0551791738685,-511.77886261484593
2,4.016479969386337,8.744537617267076,9,2,-457.2666827701371,-257.9976140001352,-616.0859415695425,-439.6435555696776
1,3.1402815329415255,0.6953152029493148,9,2,343.21685672491026,-273.0481112975881,91.72685021823621,211.54973892064817
1,2.906436461689786,0.811413010445311,8,2,326.3052919212385,-270.3353129791178,104.67414177319232,227.20982879407455
1,2.280140990892666,5.977237054506327,8,2,77.0668947563745,-249.10390933197348,-5.246917742891014,138.5201729251355
1,1.8545646497578607,4.964960688636076,7,2,139.42385905885712,-223.07150827212394,122.00410268724283,291.80359441511894
1,2.3736002108010728,2.9293707360213728,8,2,281.68632501523314,-253.5632000593565,221.90630056745903,361.2141005081026
3,1.8931880625322572,9.76173089193256,8,2,-323.82233422759776,-225.8215536190838,-937.4021060983241,-687.2146597174079
3,2.8948970926945923,7.462670700836853,7,2,-117.57184833777254,-270.12803789896213,-285.2595934171775,-79.37863131613959
1,2.965267737738486,6.87317448389289,9,2,-56.325317561365935,-271.2847361495717,-160.8573204064562,-39.27105655602789
2,2.7253191778441477,1.8132969277631494,7,2,321.9616552505192,-266.28575961752813,188.24332960973916,356.39756999221106
1,3.109352242109143,2.8393088767076224,8,2,342.89198050489983,-272.8520120351547,221.5131108808335,341.53209884567883
3,2.5408105202445714,6.050186841105047,8,2,112.15798274386547,-260.4114490724777,-16.407705791183957,199.18984513633836
1,3.8416611716541733,7.955964643657869,8,2,-301.4037411106819,-264.17926072119633,-402.7894483314576,-274.0977090526539
3,3.228715254304723,9.31060349488902,7,2,-524.4104784775726,-273.335145781875,-788.4771930036852,-585.8033387855602
3,2.515978147452901,6.977268798480183,7,2,5.09942757942434,-259.486076814376,-181.55412631413515,34.96879687148886
1,1.8334659509849707,4.186370531345387,8,2,204.12771652798185,-221.53658201528646,184.8219127849648,356.1563307696784
1,2.918420561236906,6.910778707795568,8,2,-62.59494762241326,-270.543268045378,-168.27120869582518,-45.943476741203156
2,4.141148632227952,0.691753403700841,9,2,409.84303523068866,-252.6213375694383,91.31892071269264,273.13758314325435
3,3.5894443157375284,6.000828057855054,7,2,126.00892503168103,-270.30545928309346,-8.826893940015225,196.87664677689133
2,3.758169733005566,8.946248688086696,6,2,-558.3803446448819,-266.57242727488176,-675.6677731785421,-507.8002004534238
1,3.724048874922785,6.369465151221421,7,2,-4.317397621438191,-267.44641658830574,-68.40352479297587,57.02105861871841
3,4.215661792675911,0.07540271911687713,8,2,379.66337579379694,-249.02322295885438,11.122444327535396,238.10822136868103
2,3.862110857517999,6.945191246504664,9,2,-23.99913405194298,-263.5379935444084,-175.1181473240058,-4.216140868414158
2,3.1490708692447416,7.264441309409619,7,2,-147.5553996423658,-273.0947874105759,-241.47690418340994,-80.13169159398583
2,2.5929245266227534,5.412291529616114,7,2,125.07184016412478,-262.2495058515095,72.12500522956236,244.31549937805286
1,3.8759754966313196,8.160882291456032,7,2,-371.6089221020065,-263.09088820498215,-455.2093871979125,-325.42927540289463
1,0.5808987014843741,2.0229126617400093,7,2,262.827271780141,-89.05304959087411,199.34296397989846,503.16091438902436
1,4.267392338647193,4.089788625652134,8,2,340.36428141766527,-246.35593505165076,190.48912126827457,337.00418621662385
3,3.6900101619632086,8.07586019163874,5,2,-298.3371961593295,-268.2581541329188,-433.20360865462794,-225.4527627875467
1,4.638600221180429,6.036898033430931,7,2,124.31189241609594,-223.14584402896128,-14.354681325694173,155.3704746453446
3,1.880408998036602,9.94365247947713,9,2,-352.9386366418136,-224.9202270801082,-1000.3530580624774,-749.2642851425857
2,4.162029602226953,0.6926433296379042,8,2,393.5322782161359,-251.64206401572056,91.42090287248442,274.2188388567639
2,3.663560596018335,2.4431112873976693,9,2,438.62304904051615,-268.8474325267376,214.9396384043802,380.5322058776427
1,2.392529241798233,1.9912535248850094,9,2,329.80637438726535,-254.41122242624826,197.80818987752326,336.26796745127507
2,2.863647264137997,9.76392224739126,8,2,-587.7613363663097,-269.5320493702759,-938.1504860352131,-773.242535405489
1,2.793729023380663,8.692626560457649,9,2,-374.61577569875533,-268.01520671555477,-601.083363494947,-476.2275702105017
3,2.63503265384434,1.3312354416360006,6,2,352.65136929693574,-263.63179819057814,154.33388396020297,366.71108576962484
2,1.6513515246029258,3.5380390602136256,10,2,317.67092634922807,-207.32835922151486,213.87076408915306,440.98240486763825
